epoch,step,d_loss,g_loss
10,9335,0.000175,8.207373
10,9336,0.001408,7.814305
10,9337,0.000276,7.839961
10,9338,0.000497,7.719380
10,9339,0.003470,7.437521
10,9340,0.021130,5.494760
10,9341,0.001497,5.518884
10,9342,0.003734,5.937416
10,9343,0.000992,7.046040
10,9344,0.000690,7.210293
10,9345,0.004447,7.850973
10,9346,0.000318,7.399461
10,9347,0.000524,7.066958
10,9348,0.000602,7.035397
10,9349,0.000483,7.269101
10,9350,0.000631,7.718832
10,9351,0.000250,8.116055
10,9352,0.000380,7.518125
10,9353,0.000470,7.452198
10,9354,0.000829,7.811082
10,9355,0.000303,7.742195
10,9356,0.000498,7.733252
10,9357,0.000273,7.848090
10,9358,0.000443,7.488984
10,9359,0.000603,7.115652
10,9360,0.000347,8.299064
10,9361,0.000296,7.943742
10,9362,0.000220,8.176269
10,9363,0.000093,8.907053
10,9364,0.000593,8.255748
10,9365,0.000186,8.324007
10,9366,0.000436,7.375543
10,9367,0.000350,7.763433
10,9368,0.000239,7.824100
10,9369,0.001731,7.209519
10,9370,0.000301,7.958119
10,9371,0.000399,7.533690
10,9372,0.001585,7.579732
10,9373,0.000309,8.583073
10,9374,0.000662,7.143580
10,9375,0.001449,7.798043
10,9376,0.000589,7.091527
10,9377,0.000224,8.833701
10,9378,0.000125,8.629890
10,9379,0.000488,7.379258
11,9380,0.000540,7.532749
11,9381,0.000232,7.939306
11,9382,0.000399,8.533208
11,9383,0.000508,7.262354
11,9384,0.000420,8.710790
11,9385,0.000232,7.981875
11,9386,0.000115,8.587112
11,9387,0.003563,7.410430
11,9388,0.000389,7.285058
11,9389,0.000638,7.034599
11,9390,0.000718,6.936175
11,9391,0.000628,7.169486
11,9392,0.000459,7.398630
11,9393,0.000403,7.506205
11,9394,0.000234,8.025523
11,9395,0.000169,8.677045
11,9396,0.000362,7.864586
11,9397,0.000293,7.822405
11,9398,0.001850,6.768887
11,9399,0.000929,7.383960
11,9400,0.000357,8.374231
11,9401,0.000646,7.307587
11,9402,0.001569,6.971848
11,9403,0.002854,6.401486
11,9404,0.001294,6.713615
11,9405,0.001636,6.713316
11,9406,0.001603,6.844333
11,9407,0.000590,7.578712
11,9408,0.019920,6.233018
11,9409,0.002380,5.777557
11,9410,0.002383,6.639209
11,9411,0.001158,6.918087
11,9412,0.000839,7.200094
11,9413,0.000555,7.338789
11,9414,0.000686,7.715385
11,9415,0.000250,8.337168
11,9416,0.000586,7.780069
11,9417,0.000454,7.850607
11,9418,0.000479,7.408044
11,9419,0.001324,7.103832
11,9420,0.000451,7.354149
11,9421,0.002107,6.979311
11,9422,0.001129,6.638297
11,9423,0.001325,6.849719
11,9424,0.001207,7.368503
11,9425,0.000457,7.509826
11,9426,0.001091,6.920393
11,9427,0.000216,8.182172
11,9428,0.000894,7.335032
11,9429,0.001199,7.269347
11,9430,0.012706,7.477637
11,9431,0.000726,6.419772
11,9432,0.002142,6.229037
11,9433,0.001232,6.852284
11,9434,0.002065,6.642665
11,9435,0.000606,7.255482
11,9436,0.000150,9.044707
11,9437,0.000246,9.011830
11,9438,0.000874,7.533939
11,9439,0.000438,7.536663
11,9440,0.000538,7.840308
11,9441,0.003053,8.494473
11,9442,0.000963,6.489998
11,9443,0.001136,6.888698
11,9444,0.001490,6.618837
11,9445,0.000397,7.667643
11,9446,0.000390,8.104129
11,9447,0.000470,7.426006
11,9448,0.000234,8.427773
11,9449,0.000670,7.574035
11,9450,0.000304,8.047842
11,9451,0.000626,7.945740
11,9452,0.000391,7.698504
11,9453,0.000872,7.658188
11,9454,0.002138,7.679149
11,9455,0.000211,7.901003
11,9456,0.000291,7.740262
11,9457,0.000937,7.128900
11,9458,0.000472,7.473592
11,9459,0.000236,8.637338
11,9460,0.000994,7.333355
11,9461,0.000639,7.095091
11,9462,0.000505,8.747061
11,9463,0.030658,6.946043
11,9464,0.001386,6.515977
11,9465,0.001486,6.181233
11,9466,0.001054,6.894850
11,9467,0.000934,6.867915
11,9468,0.003532,6.375756
11,9469,0.000809,7.002132
11,9470,0.000314,7.973174
11,9471,0.000635,7.222340
11,9472,0.000500,7.248445
11,9473,0.000630,8.008844
11,9474,0.000203,8.006726
11,9475,0.002441,7.232346
11,9476,0.000353,7.652325
11,9477,0.000468,7.635809
11,9478,0.000237,7.884811
11,9479,0.000310,7.937599
11,9480,0.000387,7.783332
11,9481,0.001089,7.287161
11,9482,0.000365,7.765543
11,9483,0.004971,7.961072
11,9484,0.000552,6.946762
11,9485,0.001004,6.780556
11,9486,0.000379,7.476909
11,9487,0.000315,7.737893
11,9488,0.000477,7.267474
11,9489,0.000223,7.948456
11,9490,0.000284,7.698788
11,9491,0.000116,8.588065
11,9492,0.000283,8.622251
11,9493,0.000177,8.264606
11,9494,0.000173,8.784600
11,9495,0.000183,8.077962
11,9496,0.000203,8.153407
11,9497,0.000259,8.260159
11,9498,0.000198,8.287437
11,9499,0.000130,8.476511
11,9500,0.000165,8.378147
11,9501,0.000035,9.684099
11,9502,0.000288,8.195528
11,9503,0.000092,9.406823
11,9504,0.000408,8.485423
11,9505,0.000102,8.774368
11,9506,0.000171,8.359184
11,9507,0.000094,8.855514
11,9508,0.000201,8.019389
11,9509,0.000195,9.152507
11,9510,0.000153,8.772766
11,9511,0.000115,8.801350
11,9512,0.000144,8.459259
11,9513,0.000205,8.971815
11,9514,0.000231,8.677203
11,9515,0.000172,8.774588
11,9516,0.000130,8.556246
11,9517,0.000563,8.531751
11,9518,0.000211,8.763832
11,9519,0.000234,8.241682
11,9520,0.000226,8.005883
11,9521,0.000137,8.711236
11,9522,0.000206,9.092835
11,9523,0.001378,8.528572
11,9524,0.000060,9.304217
11,9525,0.000188,8.121626
11,9526,0.000235,8.096846
11,9527,0.000337,8.907338
11,9528,0.000146,8.237109
11,9529,0.000332,7.529254
11,9530,0.002121,7.704851
11,9531,0.000461,7.209374
11,9532,0.000318,7.583746
11,9533,0.000671,7.304667
11,9534,0.000161,8.347382
11,9535,0.000142,8.421773
11,9536,0.002511,8.128284
11,9537,0.000362,7.275677
11,9538,0.000815,7.815109
11,9539,0.000169,8.250688
11,9540,0.000278,7.897694
11,9541,0.000792,7.175183
11,9542,0.000702,7.636769
11,9543,0.000666,7.570503
11,9544,0.000489,8.090239
11,9545,0.000151,8.740015
11,9546,0.002237,7.352797
11,9547,0.000526,7.867250
11,9548,0.000657,7.771434
11,9549,0.000142,8.920218
11,9550,0.000181,8.682065
11,9551,0.000970,7.346865
11,9552,0.000573,8.175892
11,9553,0.000533,8.042197
11,9554,0.002335,7.001757
11,9555,0.002038,7.364869
11,9556,0.001328,6.542089
11,9557,0.000864,7.195071
11,9558,0.000949,7.019792
11,9559,0.000532,7.932353
11,9560,0.001437,7.384489
11,9561,0.000451,7.856187
11,9562,0.002886,6.966959
11,9563,0.002560,6.823134
11,9564,0.001620,7.269573
11,9565,0.000909,7.489778
11,9566,0.002677,7.663473
11,9567,0.001156,8.066661
11,9568,0.005811,6.599403
11,9569,0.001257,6.910645
11,9570,0.001805,6.645147
11,9571,0.004594,6.082289
11,9572,0.000808,7.279302
11,9573,0.000679,7.353235
11,9574,0.002738,6.678881
11,9575,0.001032,6.880168
11,9576,0.000706,7.120426
11,9577,0.006536,6.011808
11,9578,0.002524,6.616880
11,9579,0.044055,4.821875
11,9580,0.011708,6.426560
11,9581,0.002122,7.525769
11,9582,0.004812,6.625567
11,9583,0.003809,6.600852
11,9584,0.000546,7.669757
11,9585,0.000320,8.083405
11,9586,0.009742,6.817204
11,9587,0.000270,7.369392
11,9588,0.005276,7.063113
11,9589,0.000288,8.599724
11,9590,0.005585,8.034225
11,9591,0.000947,6.787482
11,9592,0.001481,7.434793
11,9593,0.000295,8.019855
11,9594,0.000253,7.996628
11,9595,0.000960,7.068536
11,9596,0.000415,7.395926
11,9597,0.001111,7.211442
11,9598,0.000493,7.518509
11,9599,0.000430,7.623826
11,9600,0.000481,7.928833
11,9601,0.000491,7.320839
11,9602,0.000232,8.055616
11,9603,0.001462,7.606160
11,9604,0.000917,7.498622
11,9605,0.000391,7.645206
11,9606,0.001520,6.957225
11,9607,0.000315,8.166058
11,9608,0.000217,8.689556
11,9609,0.000751,7.496251
11,9610,0.000701,7.795774
11,9611,0.000661,7.739313
11,9612,0.000963,7.590504
11,9613,0.000398,7.622590
11,9614,0.000554,8.006207
11,9615,0.000834,8.536417
11,9616,0.001184,7.237159
11,9617,0.001009,6.963230
11,9618,0.000987,7.366179
11,9619,0.000748,7.428220
11,9620,0.000611,7.218781
11,9621,0.003802,6.349009
11,9622,0.000958,6.631936
11,9623,0.001765,6.672246
11,9624,0.001854,6.594042
11,9625,0.005836,6.098150
11,9626,0.001137,7.276413
11,9627,0.001555,7.399230
11,9628,0.000846,7.060476
11,9629,0.002186,6.720604
11,9630,0.000254,8.166894
11,9631,0.000329,8.422301
11,9632,0.005129,6.659155
11,9633,0.000961,6.412032
11,9634,0.001663,6.560687
11,9635,0.001152,6.981195
11,9636,0.000732,7.659458
11,9637,0.000490,7.572186
11,9638,0.002015,7.119254
11,9639,0.001165,7.234201
11,9640,0.000843,7.046459
11,9641,0.001633,7.230358
11,9642,0.000286,8.618354
11,9643,0.000354,8.053638
11,9644,0.000576,7.173271
11,9645,0.002531,7.438502
11,9646,0.002303,7.551383
11,9647,0.000758,6.733222
11,9648,0.000683,7.130772
11,9649,0.002313,6.501334
11,9650,0.000656,7.114006
11,9651,0.000114,8.618616
11,9652,0.001517,8.592077
11,9653,0.000237,7.951689
11,9654,0.001005,7.177413
11,9655,0.000724,7.190034
11,9656,0.000433,7.447631
11,9657,0.000893,7.133875
11,9658,0.000747,7.106377
11,9659,0.000942,6.973858
11,9660,0.000576,7.791352
11,9661,0.000328,8.352207
11,9662,0.000037,10.122386
11,9663,0.002794,8.316804
11,9664,0.000372,7.695386
11,9665,0.000183,8.404536
11,9666,0.000335,8.315631
11,9667,0.000160,8.364674
11,9668,0.000484,7.265081
11,9669,0.000271,8.506745
11,9670,0.000369,7.706394
11,9671,0.000229,8.091553
11,9672,0.000225,8.201653
11,9673,0.003062,7.665563
11,9674,0.000222,7.845767
11,9675,0.000583,7.269238
11,9676,0.000996,6.732038
11,9677,0.001058,8.168649
11,9678,0.000205,8.364313
11,9679,0.000300,7.810721
11,9680,0.002498,7.110909
11,9681,0.000254,7.752606
11,9682,0.000740,6.912657
11,9683,0.000688,7.198774
11,9684,0.000319,8.280590
11,9685,0.000942,7.335954
11,9686,0.000572,8.203025
11,9687,0.002467,7.136298
11,9688,0.000814,6.954278
11,9689,0.000327,8.216232
11,9690,0.000937,6.823906
11,9691,0.000288,8.132352
11,9692,0.000420,7.538014
11,9693,0.000645,7.648621
11,9694,0.000273,8.257878
11,9695,0.000342,7.960683
11,9696,0.000500,7.241307
11,9697,0.000333,7.721135
11,9698,0.000452,7.575618
11,9699,0.000096,8.863970
11,9700,0.000404,8.412591
11,9701,0.000853,8.963572
11,9702,0.000205,8.679598
11,9703,0.000209,8.272017
11,9704,0.000159,9.124667
11,9705,0.000067,9.383922
11,9706,0.000340,7.890451
11,9707,0.005085,8.914352
11,9708,0.000835,6.555908
11,9709,0.000145,9.287468
11,9710,0.001219,6.862312
11,9711,0.009820,8.326932
11,9712,0.000884,6.269290
11,9713,0.001654,6.651329
11,9714,0.000190,8.402570
11,9715,0.000577,7.296029
11,9716,0.000523,7.342640
11,9717,0.000367,7.661946
11,9718,0.000551,7.935554
11,9719,0.000224,8.094687
11,9720,0.000313,8.279889
11,9721,0.000035,10.339702
11,9722,0.000431,7.408184
11,9723,0.000295,8.091828
11,9724,0.000032,11.088057
11,9725,0.000340,9.533913
11,9726,0.000176,8.751007
11,9727,0.000044,9.537805
11,9728,0.000155,8.360746
11,9729,0.000167,8.261849
11,9730,0.000148,8.367020
11,9731,0.000151,9.329649
11,9732,0.000106,9.453640
11,9733,0.000174,8.270514
11,9734,0.000101,9.096873
11,9735,0.000352,8.590460
11,9736,0.000053,9.378648
11,9737,0.000123,9.329965
11,9738,0.000342,8.239070
11,9739,0.000042,10.345360
11,9740,0.001629,8.186121
11,9741,0.000659,7.143242
11,9742,0.000125,8.346247
11,9743,0.000181,8.144120
11,9744,0.001520,7.169573
11,9745,0.000182,8.213984
11,9746,0.000277,8.154704
11,9747,0.000355,7.890021
11,9748,0.000322,7.824759
11,9749,0.000428,8.478705
11,9750,0.000128,8.825877
11,9751,0.000255,8.026536
11,9752,0.000218,8.504232
11,9753,0.001109,7.031388
11,9754,0.000190,8.383980
11,9755,0.000132,8.680615
11,9756,0.000246,9.602837
11,9757,0.000045,9.692951
11,9758,0.000272,8.174887
11,9759,0.000261,8.228982
11,9760,0.001010,7.057975
11,9761,0.000505,7.698978
11,9762,0.000263,8.214253
11,9763,0.000129,8.681960
11,9764,0.000560,8.752624
11,9765,0.000094,9.183457
11,9766,0.000064,9.481832
11,9767,0.000047,10.151538
11,9768,0.000061,10.050052
11,9769,0.000033,10.193352
11,9770,0.000321,9.022668
11,9771,0.000167,8.724831
11,9772,0.000085,9.248161
11,9773,0.000198,8.798088
11,9774,0.000094,10.589905
11,9775,0.000081,9.054574
11,9776,0.000310,7.995486
11,9777,0.000170,8.364265
11,9778,0.000997,8.262770
11,9779,0.000175,8.564533
11,9780,0.000319,9.750777
11,9781,0.001798,7.842561
11,9782,0.000195,8.032866
11,9783,0.000469,7.668637
11,9784,0.000072,10.054079
11,9785,0.000411,7.550153
11,9786,0.001130,9.214978
11,9787,0.000134,9.480110
11,9788,0.000525,7.233716
11,9789,0.000046,9.823788
11,9790,0.000204,8.097960
11,9791,0.000094,8.809276
11,9792,0.000079,9.072136
11,9793,0.000257,8.750797
11,9794,0.000231,7.991493
11,9795,0.000333,8.775060
11,9796,0.000130,8.574229
11,9797,0.000440,9.792974
11,9798,0.000051,9.846437
11,9799,0.000147,8.285289
11,9800,0.000020,10.520796
11,9801,0.000072,9.635066
11,9802,0.000155,8.677790
11,9803,0.000101,10.467065
11,9804,0.000388,9.214638
11,9805,0.000052,9.396041
11,9806,0.000261,8.378735
11,9807,0.000256,9.053319
11,9808,0.000246,9.402874
11,9809,0.000062,9.334324
11,9810,0.000137,8.315847
11,9811,0.000120,8.563142
11,9812,0.000671,7.075050
11,9813,0.000208,9.070371
11,9814,0.000130,8.824639
11,9815,0.006323,6.698720
11,9816,0.001095,6.949851
11,9817,0.003066,7.197239
11,9818,0.000146,9.250877
11,9819,0.000330,8.657276
11,9820,0.000117,10.037931
11,9821,0.000130,9.080761
11,9822,0.000144,8.767562
11,9823,0.000022,10.591713
11,9824,0.001289,8.042929
11,9825,0.000075,10.108540
11,9826,0.000211,9.710239
11,9827,0.000068,9.355529
11,9828,0.000400,7.741133
11,9829,0.000124,9.441082
11,9830,0.000171,8.624568
11,9831,0.000279,8.560003
11,9832,0.000494,7.763041
11,9833,0.000323,8.018497
11,9834,0.000197,8.599101
11,9835,0.001796,7.513117
11,9836,0.000102,8.930820
11,9837,0.000317,8.386374
11,9838,0.000269,8.224999
11,9839,0.000189,8.257334
11,9840,0.000221,8.481222
11,9841,0.000117,9.319944
11,9842,0.000224,8.194748
11,9843,0.000381,7.909488
11,9844,0.004239,9.228624
11,9845,0.000418,7.110137
11,9846,0.001086,7.153954
11,9847,0.000583,7.600501
11,9848,0.000336,8.091475
11,9849,0.000047,10.033236
11,9850,0.001260,8.289835
11,9851,0.000229,8.149063
11,9852,0.000107,8.796903
11,9853,0.000289,7.969209
11,9854,0.002025,9.893510
11,9855,0.000164,8.111993
11,9856,0.000579,7.375152
11,9857,0.000264,7.890315
11,9858,0.001086,6.944783
11,9859,0.000047,9.646770
11,9860,0.000060,9.267588
11,9861,0.000035,9.999031
11,9862,0.000063,9.287560
11,9863,0.000066,9.153082
11,9864,0.000299,7.749279
11,9865,0.000097,8.772773
11,9866,0.000042,9.820995
11,9867,0.000079,9.516230
11,9868,0.001869,7.227528
11,9869,0.000070,9.130245
11,9870,0.000211,8.368588
11,9871,0.000055,9.766489
11,9872,0.000203,8.884413
11,9873,0.000869,7.019928
11,9874,0.000415,7.678191
11,9875,0.000173,8.737409
11,9876,0.000189,8.256598
11,9877,0.000121,8.700464
11,9878,0.000178,8.346844
11,9879,0.004676,10.161241
11,9880,0.000162,7.933884
11,9881,0.000182,7.976716
11,9882,0.000214,8.029821
11,9883,0.000351,7.592953
11,9884,0.000524,7.310325
11,9885,0.000334,7.781938
11,9886,0.000528,8.351578
11,9887,0.000093,8.774773
11,9888,0.000081,9.228513
11,9889,0.000127,8.512541
11,9890,0.000300,9.207603
11,9891,0.000128,8.418185
11,9892,0.000115,9.349080
11,9893,0.000047,9.798932
11,9894,0.000148,8.608988
11,9895,0.000214,8.275150
11,9896,0.000154,9.385676
11,9897,0.000046,9.877674
11,9898,0.000140,8.855994
11,9899,0.000073,9.352633
11,9900,0.000045,9.696009
11,9901,0.000071,9.204957
11,9902,0.000175,8.460131
11,9903,0.000109,9.324214
11,9904,0.000085,9.372011
11,9905,0.000081,9.130030
11,9906,0.000255,8.814176
11,9907,0.000104,9.325892
11,9908,0.000086,10.196140
11,9909,0.000629,9.012251
11,9910,0.000109,8.789167
11,9911,0.000996,8.980412
11,9912,0.000049,9.279400
11,9913,0.000255,8.104057
11,9914,0.000189,8.484479
11,9915,0.000423,8.966683
11,9916,0.000033,10.102385
11,9917,0.000091,8.883014
11,9918,0.000214,7.972560
11,9919,0.000194,8.823394
11,9920,0.000102,8.736780
11,9921,0.000195,8.060528
11,9922,0.000106,8.744269
11,9923,0.000240,8.952865
11,9924,0.000133,8.649300
11,9925,0.000058,9.757126
11,9926,0.000089,8.858339
11,9927,0.000159,8.781043
11,9928,0.000062,9.197346
11,9929,0.000079,9.004036
11,9930,0.000072,9.199631
11,9931,0.000212,8.291554
11,9932,0.000441,7.946486
11,9933,0.000434,8.408364
11,9934,0.000742,8.354992
11,9935,0.000854,8.439709
11,9936,0.000328,9.340656
11,9937,0.000129,9.783989
11,9938,0.006885,8.753886
11,9939,0.000088,8.647284
11,9940,0.000214,7.995457
11,9941,0.000099,8.787635
11,9942,0.000117,9.467816
11,9943,0.000330,7.867545
11,9944,0.000236,8.059765
11,9945,0.000345,8.180945
11,9946,0.000277,8.968572
11,9947,0.000078,9.001942
11,9948,0.000085,8.858584
11,9949,0.000266,8.427253
11,9950,0.000334,7.693705
11,9951,0.000285,7.985507
11,9952,0.000104,8.693041
11,9953,0.000079,9.789232
11,9954,0.000345,7.604695
11,9955,0.000450,7.951805
11,9956,0.000453,7.592418
11,9957,0.000903,7.434394
11,9958,0.000421,7.871684
11,9959,0.000332,8.100954
11,9960,0.000212,8.330755
11,9961,0.000182,8.683627
11,9962,0.000302,8.778516
11,9963,0.000808,9.042128
11,9964,0.000277,7.943979
11,9965,0.000187,8.423247
11,9966,0.000322,8.031780
11,9967,0.000377,9.162708
11,9968,0.000334,8.165992
11,9969,0.000629,7.877208
11,9970,0.000429,8.179325
11,9971,0.000874,7.861624
11,9972,0.000930,7.800150
11,9973,0.000892,7.673563
11,9974,0.000236,8.524800
11,9975,0.000399,8.385221
11,9976,0.000111,8.837922
11,9977,0.000261,8.045165
11,9978,0.000752,8.040499
11,9979,0.000879,7.947350
11,9980,0.002921,7.394182
11,9981,0.001052,7.494359
11,9982,0.000501,7.773071
11,9983,0.000418,7.875103
11,9984,0.001601,7.424172
11,9985,0.000456,7.630579
11,9986,0.004217,6.544133
11,9987,0.001445,6.545192
11,9988,0.001699,6.881809
11,9989,0.001187,7.353060
11,9990,0.000498,7.754181
11,9991,0.000259,8.262287
11,9992,0.003237,7.498944
11,9993,0.000448,7.143895
11,9994,0.001331,6.931573
11,9995,0.001246,7.113032
11,9996,0.000723,7.659257
11,9997,0.000901,7.751329
11,9998,0.000287,8.077947
11,9999,0.000718,7.534099
11,10000,0.000411,7.838826
11,10001,0.005396,5.980868
11,10002,0.002901,6.344180
11,10003,0.001454,7.319137
11,10004,0.007392,6.541691
11,10005,0.003666,6.776349
11,10006,0.001872,7.183897
11,10007,0.001530,7.340422
11,10008,0.000801,7.287897
11,10009,0.000925,7.283446
11,10010,0.000626,7.628972
11,10011,0.003940,6.350490
11,10012,0.001940,6.326966
11,10013,0.001762,6.987521
11,10014,0.000752,7.583036
11,10015,0.001287,7.396367
11,10016,0.001682,7.223838
11,10017,0.008968,5.574932
11,10018,0.004213,6.687359
11,10019,0.003392,6.693906
11,10020,0.001449,7.165968
11,10021,0.001815,7.759736
11,10022,0.004538,7.324072
11,10023,0.000632,7.119768
11,10024,0.000522,7.481674
11,10025,0.001504,7.199188
11,10026,0.001140,7.104609
11,10027,0.000640,7.584814
11,10028,0.000578,8.091999
11,10029,0.000295,7.851473
11,10030,0.000614,7.682000
11,10031,0.004519,6.859071
11,10032,0.000648,6.650114
11,10033,0.001030,6.755454
11,10034,0.000806,7.178663
11,10035,0.000968,7.615109
11,10036,0.000721,7.679945
11,10037,0.012539,6.721772
11,10038,0.005417,7.498384
11,10039,0.000495,8.449937
11,10040,0.001588,8.478345
11,10041,0.000207,8.649007
11,10042,0.000286,8.716764
11,10043,0.000508,8.192500
11,10044,0.000228,8.192567
11,10045,0.000127,8.787468
11,10046,0.000199,8.281323
11,10047,0.000191,8.187710
11,10048,0.000666,8.250705
11,10049,0.005767,6.739388
11,10050,0.002195,6.038211
11,10051,0.001438,6.631004
11,10052,0.001468,7.095639
11,10053,0.001072,7.450994
11,10054,0.000500,7.740099
11,10055,0.000392,7.815171
11,10056,0.004765,7.516476
11,10057,0.000348,7.336803
11,10058,0.000420,7.387318
11,10059,0.001527,7.423858
11,10060,0.000454,7.240141
11,10061,0.002341,7.120526
11,10062,0.002395,6.412245
11,10063,0.001024,6.432865
11,10064,0.000895,6.980309
11,10065,0.000429,7.660646
11,10066,0.000277,8.137872
11,10067,0.000282,7.899236
11,10068,0.000279,7.909769
11,10069,0.000432,7.938429
11,10070,0.000218,8.041542
11,10071,0.000362,7.631362
11,10072,0.000773,7.507833
11,10073,0.000323,7.992217
11,10074,0.000365,8.361003
11,10075,0.000159,8.579354
11,10076,0.001200,7.035808
11,10077,0.000275,8.965376
11,10078,0.000645,7.521317
11,10079,0.000186,8.723024
11,10080,0.000603,8.151306
11,10081,0.000853,7.910754
11,10082,0.000593,7.657519
11,10083,0.000462,7.667940
11,10084,0.000449,7.477453
11,10085,0.000812,7.399035
11,10086,0.001985,7.294795
11,10087,0.000638,7.040570
11,10088,0.000328,8.207339
11,10089,0.000486,7.478432
11,10090,0.000457,7.900807
11,10091,0.000680,7.472970
11,10092,0.000354,7.803650
11,10093,0.000330,8.049479
11,10094,0.000576,7.785681
11,10095,0.001010,8.268656
11,10096,0.000687,6.980036
11,10097,0.000454,7.391763
11,10098,0.000373,7.650405
11,10099,0.011845,5.025067
11,10100,0.006856,7.971032
11,10101,0.001966,9.495963
11,10102,0.000424,8.758241
11,10103,0.000195,9.437374
11,10104,0.000165,9.535948
11,10105,0.000315,9.816620
11,10106,0.000577,9.551049
11,10107,0.000198,9.328675
11,10108,0.000194,10.096029
11,10109,0.001582,9.639212
11,10110,0.000864,8.829416
11,10111,0.000499,8.765472
11,10112,0.000432,9.024715
11,10113,0.000366,9.260079
11,10114,0.000243,9.580929
11,10115,0.000507,10.959692
11,10116,0.000211,9.325134
11,10117,0.000136,9.256725
11,10118,0.000420,9.087826
11,10119,0.000801,10.008595
11,10120,0.000279,8.762900
11,10121,0.000239,9.061458
11,10122,0.000270,9.241991
11,10123,0.001720,8.784908
11,10124,0.000320,8.809494
11,10125,0.000367,8.617321
11,10126,0.000308,8.701677
11,10127,0.000221,9.094117
11,10128,0.000191,9.157454
11,10129,0.000141,9.710257
11,10130,0.000193,9.224940
11,10131,0.000147,9.419535
11,10132,0.000126,9.999660
11,10133,0.000141,9.599355
11,10134,0.000149,9.578421
11,10135,0.000176,9.671298
11,10136,0.000109,9.406710
11,10137,0.000098,9.987454
11,10138,0.000033,10.872660
11,10139,0.000103,9.844468
11,10140,0.000094,9.611048
11,10141,0.000045,10.388302
11,10142,0.000067,11.105338
11,10143,0.000137,9.636796
11,10144,0.000816,9.847153
11,10145,0.000121,9.264267
11,10146,0.014610,6.920344
11,10147,0.002818,6.458220
11,10148,0.002476,7.739704
11,10149,0.000346,8.577825
11,10150,0.003594,7.890440
11,10151,0.000164,7.881096
11,10152,0.000306,7.518897
11,10153,0.000245,7.909158
11,10154,0.000195,8.263073
11,10155,0.000159,8.555636
11,10156,0.000130,8.485007
11,10157,0.000112,8.621265
11,10158,0.000107,8.638961
11,10159,0.000097,8.930447
11,10160,0.000096,8.938536
11,10161,0.000107,8.707479
11,10162,0.001110,8.356628
11,10163,0.000108,8.525809
11,10164,0.000167,8.476981
11,10165,0.000147,8.392910
11,10166,0.000179,8.257980
11,10167,0.000119,8.565154
11,10168,0.000103,8.711906
11,10169,0.000110,8.617091
11,10170,0.000086,8.820072
11,10171,0.000095,8.847614
11,10172,0.000095,8.883212
11,10173,0.000087,8.878352
11,10174,0.000445,8.860084
11,10175,0.000087,8.799271
11,10176,0.000119,8.844930
11,10177,0.000081,8.851550
11,10178,0.000211,8.873006
11,10179,0.000064,9.073700
11,10180,0.000082,8.916426
11,10181,0.000082,9.225827
11,10182,0.000054,9.211448
11,10183,0.000050,9.640055
11,10184,0.001785,8.680236
11,10185,0.000099,8.456062
11,10186,0.000131,8.297585
11,10187,0.000135,8.523524
11,10188,0.000124,8.628016
11,10189,0.000102,8.729259
11,10190,0.000090,8.807455
11,10191,0.000099,8.693963
11,10192,0.000061,9.149456
11,10193,0.000129,8.610598
11,10194,0.000076,8.961404
11,10195,0.000155,8.964860
11,10196,0.000048,9.655850
11,10197,0.000072,8.927551
11,10198,0.000148,8.793134
11,10199,0.000085,8.809388
11,10200,0.000078,8.947813
11,10201,0.000078,9.061066
11,10202,0.000079,8.970561
11,10203,0.000065,9.210603
11,10204,0.000227,9.088624
11,10205,0.000057,9.325256
11,10206,0.000061,9.237161
11,10207,0.003681,7.586627
11,10208,0.000266,7.168937
11,10209,0.000557,7.125739
11,10210,0.000591,7.343519
11,10211,0.000453,7.641098
11,10212,0.000308,7.973698
11,10213,0.000139,8.554533
11,10214,0.000114,8.685632
11,10215,0.000218,8.692701
11,10216,0.000091,8.794326
11,10217,0.000107,8.726355
11,10218,0.000112,8.544147
11,10219,0.000129,8.439880
11,10220,0.000080,8.923656
11,10221,0.000150,9.484379
11,10222,0.000122,8.701736
11,10223,0.000089,8.766912
11,10224,0.000075,8.949688
11,10225,0.000208,8.509251
11,10226,0.000066,9.062400
11,10227,0.000076,8.960155
11,10228,0.000099,8.981243
11,10229,0.000054,9.762648
11,10230,0.000065,9.153436
11,10231,0.000067,9.078036
11,10232,0.000085,8.959572
11,10233,0.000132,8.817322
11,10234,0.000078,8.996578
11,10235,0.000098,8.820550
11,10236,0.000149,8.398917
11,10237,0.000157,8.589825
11,10238,0.000123,8.813966
11,10239,0.000139,8.608191
11,10240,0.000218,8.483985
11,10241,0.000092,8.816938
11,10242,0.000114,8.579318
11,10243,0.000084,8.904963
11,10244,0.000081,9.061661
11,10245,0.000136,8.537865
11,10246,0.000084,9.082208
11,10247,0.000047,9.534113
11,10248,0.000049,9.534723
11,10249,0.000081,9.548069
11,10250,0.000123,8.947552
11,10251,0.000101,8.989102
11,10252,0.000040,9.606796
11,10253,0.000063,9.784075
11,10254,0.000056,10.063953
11,10255,0.000161,9.277010
11,10256,0.000092,8.759865
11,10257,0.000153,8.679682
11,10258,0.000399,8.389038
11,10259,0.000129,8.544636
11,10260,0.000294,8.471001
11,10261,0.000263,8.128017
11,10262,0.000165,8.773055
11,10263,0.000181,9.130906
11,10264,0.000178,8.538890
11,10265,0.000100,8.826413
11,10266,0.000075,9.050331
